,index,StringID,Type,x,y,demand,ReadyTime,DueTime,ServiceTime,Q,C,r,g,v
0,0,D0,d,40.0,50.0,0.0,0.0,1236.0,0.0,79.69,200.0,1.0,3.39,1.0
1,1,S0,f,40.0,50.0,0.0,0.0,1236.0,0.0,,,,,
2,2,S1,f,73.0,52.0,0.0,0.0,1236.0,0.0,,,,,
3,3,S2,f,90.0,55.0,0.0,0.0,1236.0,0.0,,,,,
4,4,S3,f,55.0,79.0,0.0,0.0,1236.0,0.0,,,,,
5,5,S4,f,69.0,89.0,0.0,0.0,1236.0,0.0,,,,,
6,6,S5,f,32.0,80.0,0.0,0.0,1236.0,0.0,,,,,
7,7,S6,f,39.0,96.0,0.0,0.0,1236.0,0.0,,,,,
8,8,S7,f,23.0,80.0,0.0,0.0,1236.0,0.0,,,,,
9,9,S8,f,4.0,83.0,0.0,0.0,1236.0,0.0,,,,,
10,10,S9,f,18.0,58.0,0.0,0.0,1236.0,0.0,,,,,
11,11,S10,f,1.0,56.0,0.0,0.0,1236.0,0.0,,,,,
12,12,S11,f,13.0,31.0,0.0,0.0,1236.0,0.0,,,,,
13,13,S12,f,-5.0,38.0,0.0,0.0,1236.0,0.0,,,,,
14,14,S13,f,26.0,37.0,0.0,0.0,1236.0,0.0,,,,,
15,15,S14,f,28.0,13.0,0.0,0.0,1236.0,0.0,,,,,
16,16,S15,f,39.0,31.0,0.0,0.0,1236.0,0.0,,,,,
17,17,S16,f,48.0,11.0,0.0,0.0,1236.0,0.0,,,,,
18,18,S17,f,59.0,17.0,0.0,0.0,1236.0,0.0,,,,,
19,19,S18,f,73.0,23.0,0.0,0.0,1236.0,0.0,,,,,
20,20,S19,f,74.0,32.0,0.0,0.0,1236.0,0.0,,,,,
21,21,S20,f,90.0,44.0,0.0,0.0,1236.0,0.0,,,,,
22,22,C5,0,42.0,65.0,10.0,820.0,1130.0,90.0,,,,,
23,23,C2,0,45.0,70.0,30.0,470.0,582.0,90.0,,,,,
24,24,C84,0,70.0,58.0,20.0,599.0,761.0,90.0,,,,,
25,25,C39,1,0.0,45.0,20.0,302.0,512.0,90.0,,,,,
26,26,C68,0,45.0,30.0,10.0,277.0,497.0,90.0,,,,,
27,27,C17,0,18.0,75.0,20.0,510.0,834.0,90.0,,,,,
28,28,C78,0,88.0,35.0,20.0,597.0,801.0,90.0,,,,,
29,29,C58,1,38.0,5.0,30.0,188.0,388.0,90.0,,,,,
30,30,C24,0,25.0,50.0,10.0,15.0,237.0,90.0,,,,,
31,31,C90,0,60.0,55.0,10.0,21.0,210.0,90.0,,,,,
32,32,C47,0,30.0,35.0,10.0,664.0,788.0,90.0,,,,,
33,33,C72,1,53.0,30.0,10.0,891.0,967.0,90.0,,,,,
34,34,C44,0,32.0,30.0,10.0,264.0,448.0,90.0,,,,,
35,35,C41,0,35.0,32.0,10.0,19.0,181.0,90.0,,,,,
36,36,C37,0,2.0,40.0,20.0,560.0,628.0,90.0,,,,,
37,37,C27,1,23.0,52.0,10.0,263.0,311.0,90.0,,,,,
38,38,C36,0,5.0,45.0,10.0,195.0,429.0,90.0,,,,,
39,39,C61,0,50.0,30.0,10.0,739.0,1123.0,90.0,,,,,
40,40,C98,0,58.0,75.0,20.0,103.0,325.0,90.0,,,,,
41,41,C40,1,35.0,30.0,10.0,106.0,236.0,90.0,,,,,
42,42,C97,0,60.0,85.0,30.0,585.0,767.0,90.0,,,,,
43,43,C21,0,30.0,52.0,20.0,11.0,190.0,90.0,,,,,
44,44,C30,0,20.0,55.0,10.0,334.0,428.0,90.0,,,,,
45,45,C96,1,60.0,80.0,10.0,97.0,323.0,90.0,,,,,
46,46,C16,0,20.0,85.0,40.0,314.0,460.0,90.0,,,,,
47,47,C42,0,33.0,32.0,20.0,225.0,303.0,90.0,,,,,
48,48,C35,0,5.0,35.0,10.0,564.0,816.0,90.0,,,,,
49,49,C55,1,42.0,15.0,10.0,861.0,1007.0,90.0,,,,,
50,50,C22,0,28.0,52.0,20.0,25.0,179.0,90.0,,,,,
51,51,C6,0,40.0,69.0,20.0,635.0,789.0,90.0,,,,,
52,52,C7,0,40.0,66.0,20.0,713.0,897.0,90.0,,,,,
53,53,C1,1,45.0,68.0,10.0,19.0,206.0,90.0,,,,,
54,54,C19,0,15.0,80.0,10.0,411.0,557.0,90.0,,,,,
55,55,C11,0,35.0,69.0,10.0,772.0,1038.0,90.0,,,,,
56,56,C79,0,87.0,30.0,10.0,393.0,559.0,90.0,,,,,
57,57,C14,1,22.0,85.0,10.0,194.0,396.0,90.0,,,,,
58,58,C95,0,62.0,80.0,30.0,242.0,362.0,90.0,,,,,
59,59,C52,0,25.0,35.0,10.0,961.0,1124.0,90.0,,,,,
60,60,C81,0,85.0,35.0,30.0,700.0,884.0,90.0,,,,,
61,61,C83,1,72.0,55.0,10.0,498.0,676.0,90.0,,,,,
62,62,C70,0,95.0,30.0,30.0,363.0,471.0,90.0,,,,,
63,63,C92,0,67.0,85.0,20.0,405.0,573.0,90.0,,,,,
64,64,C12,0,25.0,85.0,20.0,154.0,250.0,90.0,,,,,
65,65,C34,1,8.0,45.0,20.0,186.0,252.0,90.0,,,,,
66,66,C43,0,33.0,35.0,10.0,738.0,900.0,90.0,,,,,
67,67,C59,0,38.0,15.0,10.0,36.0,180.0,90.0,,,,,
68,68,C66,0,47.0,35.0,10.0,957.0,1129.0,90.0,,,,,
69,69,C88,1,65.0,60.0,30.0,789.0,943.0,90.0,,,,,
70,70,C99,0,55.0,80.0,10.0,781.0,951.0,90.0,,,,,
71,71,C71,0,95.0,35.0,20.0,421.0,603.0,90.0,,,,,
